"line","song_lyrics_url","song_name","artist_name"
"Better yet, where your friends and 'em?","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I really wanna know you all","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I really wanna show you off","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Fuck that, pour up plenty of champagne","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Cold nights when you curse this name","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You called up your girlfriends","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And y'all curled in that little bitty Range","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I heard that she wanna go and party, she wanna go and party","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Nigga, don't approach her with that Atari","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Nigga, that ain't good game, homie, sorry","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"They say conversation rule a nation, I can tell","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"But I could never right my wrongs","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"'Less I write it down for real, P.S","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And I know just, know just, know just","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Know just, know just what you want","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Poetic justice, put it in a song, alright","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And I know just, know just, know just","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Know just, know just what you want","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Poetic justice, put it in a song, alright","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I really hope you play this, 'cause ol' girl, you test my patience","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"With all these seductive photographs","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And all these one-off vacations you've been takin'","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Clearly a lot for me to take in, it don't make sense","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Young East African girl, you too busy fuckin' with your other man","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I was tryna put you on game, put you on a plane","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Take you and your momma to the motherland","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I could do it, maybe one day","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"When you figure out you're gonna need someone","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"When you figure out it's alright here in the city","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And you don't run from where we come from","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"That sound like poetic justice, poetic justice","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You were so new to this life, but goddamn, you got adjusted","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I mean, I write poems in these songs, dedicated to the fun sex","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Your natural hair and your soft skin","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And your big ass in that sundress, ooh","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Good God, what you doin' that walk for?","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"When I see that thing move","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I just wish we would fight less and we would talk more","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"They say communication save relations, I can tell","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"But I can never right my wrongs","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Unless I write 'em down for real, P.S","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And I know just, know just, know just","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Know just, know just what you want","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Poetic justice, put it in a song, alright","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And I know just, know just, know just","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Know just, know just what you want","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Poetic justice, put it in a song, alright","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Every time I write these words they become a taboo","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Makin' sure my punctuation curve, every letter here's true","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Livin' my life in the margin and that metaphor was proof","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I'm talkin' poetic justice, poetic justice","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"If I told you that a flower bloomed in a dark room","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Would you trust it? I mean, you need to hear this","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Love is not just a verb, it's you lookin' in the mirror","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Love is not just a verb, it's you lookin' for it, maybe","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Call me crazy, we can both be insane","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"A fatal attraction is common, and what we have common is pain","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I mean, you need to hear this, love is not just a verb","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And I can see power steerin', sex drive when you swerve","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I want that interference, it's coherent, I can hear it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Uh-huh, that's your heartbeat","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"It either caught me or it called me, uh-huh","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Read slow and you'll find gold mines in these lines","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Sincerely, yours truly, and right before you go blind, P.S","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You can get it, you can get it","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"And I know just, know just, know just","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Know just, know just what you want","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Poetic justice, put it in a song","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"""I'm gon' ask you one more time, homie","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Where is you from? Or it is a problem.""","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"""Ayy, you over here for Sherane, homie?""","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"""Yo, I don't care who this nigga over here for","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"If he don't tell me where he from, it's a wrap! I'm sorry.""","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"""Hol' up, hol' up, hol' up, we gon' do it like this, okay?","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"I'ma tell you where I'm from, okay?","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"You gon' tell me where you from, okay?","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Or where your grandma stay, where your mama stay, or where your daddy stay, okay?""","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"""Enough with all this talkin'.""","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"""Matter of fact, get out the van, homie! Get out the car before I snatch you out that motherfucker, homie!""","https://genius.com/Kendrick-lamar-poetic-justice-lyrics","Poetic Justice","Kendrick Lamar"
"Mass hallucination, baby","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Ill education, baby","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Want to reconnect with your elations?","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"This is your station, baby","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Look inside these walls and you see I'm havin' withdrawals","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Of a prisoner on his way","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Trapped inside your desire to fire bullets that stray","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Track attire just tell you I'm tired and ran away","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"I should ask a choir: ""What do you require","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"To sing a song that acquire me to have faith?""","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"As the record spin I should pray","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"For the record, I recognize that I'm easily prey","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"I got ate alive yesterday","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"I got animosity buildin', it's prob'ly big as a buildin'","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Me jumpin' off of the roof is me just playin' it safe","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"But what am I 'posed to do when the topic is red or blue","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"And you understand that I ain't","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"But know I'm accustomed to just a couple that look for trouble","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"And live in the street with rank","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"No better picture to paint than me walkin' from bible study","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"And called his homies because he had said he noticed my face","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"From a function that tooken place, they was wonderin' if I bang","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Step on my neck and get blood on your Nike checks","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"I don't mind 'cause one day you'll respect","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"The good kid, m.A.A.d city","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Mass hallucination, baby","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Ill education, baby","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
"Want to reconnect with your elations?","https://genius.com/Kendrick-lamar-good-kid-lyrics","<U+200B>good kid","Kendrick Lamar"
